Time,Position_X,Position_Y,Position_Z
1.6394e-05,1.8443252e-05,1.4754602e-05,2.5
0.059051877,0.0664325,0.053143915,2.5
0.08293854,0.09330345,0.07463699,2.5
0.111507073,0.12543961,0.100337654,2.5
0.137266638,0.15441406,0.12350506,2.5
0.157525661,0.17719989,0.14172034,2.5
0.177455472,0.19961384,0.1596345,2.5
0.198274938,0.22302644,0.17834225,2.5
0.220031573,0.24749061,0.19788465,2.5
0.239718331,0.269625,0.21556059,2.5
0.259465543,0.29182506,0.23328325,2.5
0.278222206,0.31290913,0.25010934,2.5
0.297924365,0.33505338,0.2677751,2.5
0.317480866,0.35703102,0.28530097,2.5
0.337897839,0.37997234,0.30358753,2.5
0.357988214,0.40254325,0.3215704,2.5
0.376880896,0.42376518,0.33847058,2.5
0.396792376,0.44612795,0.35627037,2.5
0.416544972,0.46830827,0.37391555,2.5
0.435736629,0.48985475,0.39104703,2.5
0.455051496,0.5115355,0.40827549,2.5
0.473821916,0.532601,0.42500508,2.5
0.493545476,0.5547316,0.44256973,2.5
0.515150947,0.5789683,0.46179247,2.5
0.535017945,0.6012494,0.4794514,2.5
0.55484918,0.62348497,0.4970615,2.5
0.574579756,0.6456023,0.51456475,2.5
0.601645515,0.6759329,0.5385457,2.5
0.621685691,0.6983832,0.556279,2.5
0.641255429,0.7203005,0.5735767,2.5
0.660472344,0.7418165,0.5905432,2.5
0.679791535,0.76344085,0.60758024,2.5
0.702637662,0.78900474,0.6277013,2.5
0.722335176,0.81103796,0.6450256,2.5
0.742044856,0.8330778,0.6623381,2.5
0.761447166,0.8547668,0.6793579,2.5
0.781027179,0.87664706,0.6965104,2.5
0.801705813,0.89974684,0.714599,2.5
0.822180514,0.9226102,0.73248225,2.5
0.841233444,0.94387805,0.74909884,2.5
0.866474704,0.97204196,0.7710748,2.5
0.886330603,0.99418706,0.7883309,2.5
0.912300435,1.0231377,0.81085813,2.5
0.935037647,1.048472,0.83054113,2.5
0.954754526,1.070431,0.8475779,2.5
0.983710327,1.1026626,0.8725442,2.5
1.014756969,1.1371984,0.89924,2.5
1.036162385,1.1609951,0.91760033,2.5
1.056005962,1.1830449,0.9345873,2.5
