Step,Time,Position_X,Position_Y,Position_Z,Tracking_Error_Norm,Control_Input_X,Control_Input_Y,Control_Input_Z
1,2.0996e-05,-0.15719107,-0.121383056,2.5039225,1.4617552,1.3453552,1.0701594,-0.0054978016
1.01,0.074162357,-0.15719107,-0.121383056,2.5025122,1.4784923,1.4620851,1.1634494,-0.0035215642
1.02,0.09514879,-0.15719107,-0.121383056,2.501339,1.4861522,1.495127,1.1898545,-0.0018106133
1.03,0.115930369,-0.15719107,-0.121383056,2.501339,1.4943837,1.5278896,1.2158902,-0.0017543937
1.04,0.135649977,-0.15719107,-0.121383056,2.501339,1.5014141,1.5590134,1.2405585,-0.0017890878
1.05,0.158373845,-0.15719107,-0.121383056,2.501339,1.5182425,1.594698,1.2688434,-0.0017774573
1.06,0.183357967,-0.16523427,-0.12677374,2.5009966,1.5436964,1.6453801,1.3075593,-0.0012386278
1.07,0.212051288,-0.16523427,-0.12677374,2.5009966,1.5836214,1.6903456,1.343246,-0.001277667
1.08,0.232017155,-0.16523427,-0.12677374,2.5009966,1.5928756,1.7216824,1.3680856,-0.0011660935
1.09,0.253111968,-0.16523427,-0.12677374,2.5009966,1.5705204,1.75485,1.3941731,-0.0012066902
1.1,0.272656291,-0.16523427,-0.12677374,2.5009966,1.5806435,1.7855337,1.4182965,-0.0011141466
1.11,0.295894378,-0.16523427,-0.12677374,2.5012124,1.553359,1.8221074,1.4469544,-0.0013924156
1.12,0.316127635,-0.16523427,-0.12677374,2.5012124,1.473844,1.8539282,1.4718288,-0.0014195022
1.1300000000000001,0.335925239,-0.16523427,-0.12677374,2.5012124,1.4864439,1.8850006,1.4962766,-0.0013056737
1.1400000000000001,0.360445228,-0.16523427,-0.12677374,2.5012124,1.3983634,1.9234426,1.5263139,-0.0013680485
1.1500000000000001,0.382216605,-0.15102096,-0.13058919,2.5051377,1.3225154,1.9376813,1.5583304,-0.006955336
1.1600000000000001,0.402314448,-0.15102096,-0.13058919,2.5051377,1.3385916,1.9691925,1.5828497,-0.007056325
1.1700000000000002,0.422620875,-0.15102096,-0.13058919,2.5051377,1.2429835,2.0010433,1.6077883,-0.0069633885
1.1800000000000002,0.442444816,-0.15102096,-0.13058919,2.5051377,1.2611634,2.0320935,1.6319364,-0.007022091
1.1900000000000002,0.462578074,-0.15102096,-0.13058919,2.5051377,1.1918977,2.0636373,1.656314,-0.0069863396
1.2000000000000002,0.484057413,-0.09659167,-0.10745113,2.5095642,1.1727266,2.0210302,1.6499645,-0.013139115
1.2100000000000002,0.504622707,-0.09659167,-0.10745113,2.5095642,1.1289693,2.053077,1.6748927,-0.013124087
1.2200000000000002,0.524500092,-0.09659167,-0.10745113,2.5095642,1.0762849,2.0841427,1.6989756,-0.0131348
1.2300000000000002,0.551393176,-0.09659167,-0.10745113,2.5095642,1.0457407,2.1262448,1.731322,-0.0130916
1.2400000000000002,0.574233214,-0.09659167,-0.10745113,2.5095642,1.0745864,2.161913,1.7587563,-0.013047702
1.2500000000000002,0.595534733,-0.024202894,-0.058934867,2.500837,0.9804321,2.0936427,1.7162045,-0.00082887063
1.2600000000000002,0.616351233,-0.024202894,-0.058934867,2.500837,0.96930987,2.1261063,1.7411094,-0.0007388698
1.2700000000000002,0.636795146,-0.024202894,-0.058934867,2.500837,0.99741006,2.1579378,1.7655692,-0.0007204743
1.2800000000000002,0.65699256,-0.024202894,-0.058934867,2.500837,1.0058527,2.1893554,1.7895478,-0.00069365755
1.2900000000000003,0.676068586,-0.024202894,-0.058934867,2.500837,1.0327364,2.2190473,1.81218,-0.0006716969
1.3000000000000003,0.696570095,0.06614535,0.0149596175,2.4852586,0.9409385,2.124323,1.732884,0.021174228
1.3100000000000003,0.716849329,0.06614535,0.0149596175,2.4852586,0.97563326,2.1558075,1.7568104,0.021197641
1.3200000000000003,0.736422482,0.06614535,0.0149596175,2.4852586,1.0033222,2.1862493,1.7798377,0.021192009
1.3300000000000003,0.756529779,0.06614535,0.0149596175,2.4852586,1.048831,2.2174466,1.8033814,0.021198768
1.3400000000000003,0.778361766,0.18062319,0.10502619,2.469343,0.96069205,2.09074,1.7027038,0.043515798
1.3500000000000003,0.797679605,0.18062319,0.10502619,2.469343,0.98699623,2.120631,1.7251985,0.043541584
1.3600000000000003,0.817330398,0.18062319,0.10502619,2.469343,1.0484477,2.1510282,1.7480257,0.043621693
1.3700000000000003,0.837068932,0.18062319,0.10502619,2.469343,1.0746604,2.1815817,1.7709006,0.043689594
1.3800000000000003,0.859652579,0.18062319,0.10502619,2.469343,1.124284,2.2165012,1.797004,0.043667294
1.3900000000000003,0.880522595,0.18062319,0.10502619,2.469343,1.1517553,2.2487307,1.8210373,0.04365273
1.4000000000000004,0.909185562,0.31923062,0.21126486,2.4585683,1.0901526,2.098729,1.7049612,0.058746558
