Time,Position_X,Position_Y,Position_Z
2.0996e-05,2.3620501e-05,1.88964e-05,2.5
0.074162357,0.08343094,0.06674062,2.5
0.09514879,0.10703875,0.08562228,2.5
0.115930369,0.1304151,0.10431631,2.5
0.135649977,0.1525957,0.1220513,2.5
0.158373845,0.17815381,0.14248285,2.5
0.183357967,0.20625171,0.16493899,2.5
0.212051288,0.23851748,0.19071746,2.5
0.232017155,0.26096663,0.20864686,2.5
0.253111968,0.28468257,0.22758192,2.5
0.272656291,0.30665284,0.24511713,2.5
0.295894378,0.33277193,0.26595536,2.5
0.316127635,0.35551032,0.28408855,2.5
0.335925239,0.37775603,0.30182123,2.5
0.360445228,0.4053034,0.3237689,2.5
0.382216605,0.42975816,0.34324163,2.5
0.402314448,0.4523291,0.36120456,2.5
0.422620875,0.47513008,0.3793406,2.5
0.442444816,0.49738508,0.3970321,2.5
0.462578074,0.5199829,0.4149853,2.5
0.484057413,0.5440863,0.43412215,2.5
0.504622707,0.5671586,0.4524277,2.5
0.524500092,0.5894541,0.4701046,2.5
0.551393176,0.61961037,0.4939938,2.5
0.574233214,0.64521384,0.5142575,2.5
0.595534733,0.66908586,0.5331344,2.5
0.616351233,0.6924078,0.5515606,2.5
0.636795146,0.71530575,0.569636,2.5
0.65699256,0.7379209,0.5874724,2.5
0.676068586,0.75927424,0.6042987,2.5
0.696570095,0.7822163,0.6223603,2.5
0.716849329,0.8049024,0.64020294,2.5
0.736422482,0.82679147,0.6574018,2.5
0.756529779,0.8492705,0.6750465,2.5
0.778361766,0.8736689,0.69417673,2.5
0.797679605,0.89524984,0.71107924,2.5
0.817330398,0.917195,0.7282485,2.5
0.837068932,0.93923014,0.745469,2.5
0.859652579,0.9644314,0.7651396,2.5
0.880522595,0.9877104,0.7832862,2.5
0.909185562,1.0196661,0.80815876,2.5
0.928588661,1.0412877,0.82496226,2.5
0.951021458,1.0662742,0.84435457,2.5
0.971492619,1.0890653,0.86201787,2.5
0.991078682,1.1108612,0.87888694,2.5
1.010483222,1.1324458,0.8955698,2.5
1.030017569,1.1541651,0.91233355,2.5
1.051965955,1.1785566,0.93113154,2.5
1.071312409,1.2000461,0.9476677,2.5
1.091216745,1.2221445,0.96464735,2.5
1.110203425,1.243214,0.98081213,2.5
1.13008064,1.2652609,0.9977009,2.5
1.150507204,1.2879055,1.0150197,2.5
1.172788376,1.3125923,1.0338674,2.5
1.192188824,1.3340753,1.0502404,2.5
1.211482819,1.3554292,1.0664884,2.5
1.232668928,1.3788643,1.0842888,2.5
1.25745695,1.4062659,1.1050597,2.5
1.278225395,1.4292092,1.1224155,2.5
1.297403998,1.4503839,1.138404,2.5
1.319897146,1.4752027,1.1571076,2.5
1.339170033,1.4964548,1.1730917,2.5
1.358534389,1.5177953,1.189112,2.5
1.380970676,1.5425053,1.2076237,2.5
1.400331416,1.5638139,1.2235538,2.5
1.420731544,1.5862523,1.2402945,2.5
1.439778901,1.6071894,1.255883,2.5
1.4590461,1.6283547,1.2716099,2.5
1.478097284,1.6492693,1.2871187,2.5
1.498129984,1.671247,1.303381,2.5
1.51817232,1.69322,1.319604,2.5
1.537594317,1.7144985,1.3352796,2.5
1.55768544,1.7364948,1.3514473,2.5
1.577231255,1.7578789,1.3671293,2.5
1.597657162,1.7802097,1.3834671,2.5
1.617889875,1.8023126,1.399599,2.5
1.639818583,1.8262497,1.417025,2.5
1.660361015,1.8486557,1.4332937,2.5
1.680109341,1.8701789,1.4488823,2.5
1.710759588,1.9035515,1.4729756,2.5
1.732882306,1.9276137,1.490288,2.5
1.75519929,1.9518663,1.5076865,2.5
1.776883897,1.9754105,1.5245268,2.5
1.79971257,2.0001743,1.5421861,2.5
1.820035776,2.0222006,1.5578465,2.5
1.83921174,2.042966,1.5725696,2.5
1.858535665,2.063875,1.5873538,2.5
1.877797489,2.0846992,1.6020373,2.5
1.9006753,2.1094098,1.6194079,2.5
1.920692354,2.1310105,1.6345437,2.5
1.939889997,2.151709,1.6490047,2.5
1.958944635,2.1722357,1.6633039,2.5
1.978674228,2.1934705,1.6780522,2.5
1.998143645,2.2144065,1.6925485,2.5
2.017848498,2.2355764,1.707161,2.5
2.037935916,2.2571375,1.7219961,2.5
2.057774645,2.2784111,1.7365861,2.5
2.076805098,2.2987993,1.7505238,2.5
2.096649111,2.320039,1.7649965,2.5
2.116160581,2.340903,1.779166,2.5
2.135723219,2.3618011,1.7933111,2.5
2.156736915,2.384227,1.8084366,2.5
2.17729595,2.4061449,1.8231658,2.5
2.196920235,2.4270446,1.8371601,2.5
2.216530627,2.4479086,1.8510811,2.5
2.236303847,2.4689248,1.8650527,2.5
2.256772061,2.4906564,1.8794464,2.5
2.276394207,2.5114675,1.8931785,2.5
2.29704916,2.5333507,1.9075625,2.5
2.31759002,2.555089,1.9217945,2.5
2.338295685,2.5769773,1.9360669,2.5
2.35822489,2.598021,1.9497333,2.5
2.377977751,2.6188557,1.9632103,2.5
2.398132195,2.64009,1.9768898,2.5
2.428331754,2.671863,1.9972525,2.5
2.45612305,2.7010539,2.0158463,2.5
2.477577823,2.7235565,2.0301049,2.5
2.499964939,2.7470074,2.0448933,2.5
2.52029988,2.7682815,2.0582461,2.5
2.548196478,2.797425,2.0764399,2.5
2.567648468,2.817717,2.0890398,2.5
2.588036762,2.8389606,2.1021705,2.5
2.607044623,2.8587418,2.114341,2.5
2.626124561,2.8785746,2.1264887,2.5
2.649897404,2.9032524,2.1415262,2.5
2.669464529,2.9235368,2.153822,2.5
2.689896824,2.944691,2.166582,2.5
2.709361112,2.964817,2.178662,2.5
2.728555414,2.9846396,2.1905017,2.5
2.750031241,3.006789,2.2036624,2.5
2.769765486,3.0271144,2.2156754,2.5
2.791136941,3.0490966,2.2285974,2.5
2.810931298,3.0694284,2.240484,2.5
2.83030393,3.0893009,2.2520409,2.5
2.852312042,3.111845,2.2650778,2.5
2.871762431,3.1317413,2.2765174,2.5
2.898582198,3.1591318,2.2921638,2.5
2.919182505,3.1801357,2.3040812,2.5
2.946501839,3.2079432,2.3197498,2.5
2.966226783,3.2279875,2.330966,2.5
2.987913625,3.2499926,2.3432035,2.5
3.010137434,3.2725072,2.3556414,2.5
3.032071167,3.2946918,2.3678138,2.5
3.056259259,3.3191156,2.3811188,2.5
3.075826831,3.3388417,2.3917904,2.5
3.0953766,3.3585212,2.40237,2.5
