Step,Time,Position_X,Position_Y,Position_Z,Tracking_Error_Norm,Control_Input_X,Control_Input_Y,Control_Input_Z
1,1.6141e-05,-0.15961502,-0.08298328,2.3695748,1.4994369,1.348745,1.0163314,0.18280658
1.01,0.052114463,-0.15961502,-0.08298328,2.3695748,1.5014167,1.4308183,1.081902,0.18278039
1.02,0.077709642,-0.15961502,-0.08298328,2.3695748,1.5063539,1.4710209,1.1140966,0.18273701
1.03,0.098530672,-0.16765821,-0.088373974,2.3665779,1.5198789,1.5150892,1.147705,0.18696333
1.04,0.12022598,-0.16765821,-0.088373974,2.3665779,1.5267658,1.5492358,1.1748909,0.18697444
1.05,0.140896203,-0.16765821,-0.088373974,2.3665779,1.5324876,1.5817833,1.2006772,0.18691665
1.06,0.1605787,-0.16765821,-0.088373974,2.3665779,1.5698676,1.612758,1.2251616,0.18690921
1.07,0.180299884,-0.16765821,-0.088373974,2.3665779,1.5774282,1.64388,1.2497102,0.1868682
1.08,0.204623951,-0.16765821,-0.088373974,2.3617947,1.5932571,1.6822242,1.2799681,0.19350255
1.09,0.225875863,-0.16765821,-0.088373974,2.3617947,1.6024463,1.7155306,1.3063598,0.19348823
1.1,0.245639631,-0.16765821,-0.088373974,2.3617947,1.5938308,1.7465773,1.3309222,0.19341484
1.11,0.266421107,-0.16765821,-0.088373974,2.3617947,1.6038555,1.7792293,1.356541,0.19337675
1.12,0.28636946,-0.16765821,-0.088373974,2.3617947,1.5431457,1.810589,1.3813083,0.19341569
1.1300000000000001,0.305831843,-0.16765821,-0.088373974,2.3617947,1.5538377,1.8412324,1.405353,0.19347014
1.1400000000000001,0.326231067,-0.17570141,-0.09376467,2.3627148,1.4792936,1.8844907,1.4378742,0.19211857
1.1500000000000001,0.34585435,-0.17570141,-0.09376467,2.3627148,1.399803,1.9152967,1.461961,0.19217665
1.1600000000000001,0.366069829,-0.17570141,-0.09376467,2.3627148,1.2599691,1.9471565,1.4867847,0.19216616
1.1700000000000002,0.386455323,-0.15157183,-0.07759258,2.3817255,1.2577279,1.9453523,1.48917,0.16543919
1.1800000000000002,0.406916582,-0.15157183,-0.07759258,2.3817255,1.1905053,1.9774501,1.5141251,0.16541098
1.1900000000000002,0.426926933,-0.15157183,-0.07759258,2.3817255,1.1258463,2.0087323,1.5385572,0.16538796
1.2000000000000002,0.447389175,-0.15157183,-0.07759258,2.3817255,1.145986,2.0406775,1.5635047,0.16539112
