Time,Position_X,Position_Y,Position_Z
1.6141e-05,1.8158626e-05,1.45269005e-05,2.5
0.052114463,0.05862818,0.046901107,2.5
0.077709642,0.08742138,0.06993235,2.5
0.098530672,0.11084297,0.088664696,2.5
0.12022598,0.1352469,0.10817993,2.5
0.140896203,0.15849642,0.12676883,2.5
0.1605787,0.18063357,0.14446494,2.5
0.180299884,0.20281266,0.1621908,2.5
0.204623951,0.23016582,0.18404591,2.5
0.225875863,0.25406176,0.20313275,2.5
0.245639631,0.27628207,0.22087565,2.5
0.266421107,0.299644,0.2395238,2.5
0.28636946,0.32206658,0.2574156,2.5
0.305831843,0.34394017,0.27486265,2.5
0.326231067,0.3668635,0.29313946,2.5
0.34585435,0.38891163,0.31071073,2.5
0.366069829,0.41162166,0.328801,2.5
0.386455323,0.4345188,0.34703115,2.5
0.406916582,0.457497,0.36531603,2.5
0.426926933,0.47996458,0.3831846,2.5
0.447389175,0.5029352,0.40144247,2.5
0.467032654,0.5249821,0.4189555,2.5
0.495825929,0.55729014,0.44459963,2.5
0.519172603,0.58347905,0.4653685,2.5
0.539273642,0.6060214,0.48323184,2.5
0.558832117,0.6279502,0.5005962,2.5
0.578764864,0.65029293,0.51827514,2.5
0.602800939,0.67722744,0.53956866,2.5
0.62269225,0.69951063,0.5571692,2.5
0.642880287,0.7221199,0.575012,2.5
0.66217475,0.7437223,0.5920453,2.5
0.682760669,0.7667637,0.6101969,2.5
0.702783903,0.78916836,0.6278299,2.5
0.722281613,0.8109782,0.6449785,2.5
0.742091891,0.8331304,0.6623793,2.5
0.761438831,0.8547575,0.6793506,2.5
0.780910854,0.8765171,0.6964085,2.5
0.807782706,0.90653354,0.71990967,2.5
0.827599952,0.92866045,0.73721117,2.5
0.846930061,0.9502356,0.7540624,2.5
0.866666822,0.9722563,0.77124184,2.5
0.892715337,1.001306,0.7938738,2.5
0.912582656,1.0234523,0.8111027,2.5
0.936915006,1.0505631,0.8321644,2.5
0.961282725,1.0776995,0.85321236,2.5
0.983687212,1.1026369,0.87252426,2.5
1.013512981,1.1358151,0.89817184,2.5
1.041710822,1.1671616,0.9223534,2.5
1.06838196,1.1967916,0.9451649,2.5
1.08812226,1.2187096,0.96200985,2.5
1.108055377,1.2408308,0.97898495,2.5
1.131583905,1.266928,0.9989768,2.5
1.152208309,1.2897909,1.0164602,2.5
1.172533793,1.3123103,1.0336521,2.5
1.192507846,1.3344285,1.0505095,2.5
1.213056936,1.3571709,1.0678126,2.5
1.233598139,1.3798919,1.0850685,2.5
1.255762592,1.4043936,1.103642,2.5
1.275485435,1.4261831,1.1201282,2.5
1.297107304,1.4500564,1.138157,2.5
1.325760032,1.481669,1.1619742,2.5
1.345086968,1.5029769,1.1779909,2.5
1.367493056,1.5276638,1.1965101,2.5
1.392970038,1.5557137,1.2175016,2.5
1.413034899,1.5777885,1.2339839,2.5
1.433697629,1.6005061,1.2509104,2.5
1.453524151,1.62229,1.2671068,2.5
1.474596394,1.645427,1.2842718,2.5
1.496651273,1.6696253,1.3021822,2.5
1.520943863,1.6962575,1.3218437,2.5
1.541094452,1.7183316,1.3380996,2.5
1.560128163,1.739168,1.3534098,2.5
1.579875379,1.7607704,1.3692471,2.5
1.600329522,1.7831299,1.3856007,2.5
1.61997833,1.8045931,1.4012612,2.5
1.64052809,1.8270237,1.4175878,2.5
1.662100452,1.850552,1.4346688,2.5
1.682468678,1.8727491,1.4507413,2.5
1.702352903,1.894402,1.4663796,2.5
1.725312374,1.9193826,1.4843714,2.5
1.74431878,1.9400449,1.4992124,2.5
1.765509474,1.9630632,1.5157015,2.5
1.785303342,1.9845461,1.5310482,2.5
1.804964175,2.005868,1.5462384,2.5
1.828944858,2.03185,1.5646932,2.5
1.848153775,2.0526435,1.5794175,2.5
1.867697618,2.073782,1.5943447,2.5
1.893527024,2.1016915,1.6139885,2.5
1.912580566,2.1222594,1.6284173,2.5
1.932225349,2.1434474,1.6432376,2.5
1.951493713,2.1642113,1.6577189,2.5
1.971757176,2.1860275,1.672888,2.5
1.992139624,2.207952,1.688084,2.5
2.01139919,2.2286496,1.7023848,2.5
2.035829119,2.254877,1.720443,2.5
2.059908764,2.2806983,1.7381519,2.5
2.079603792,2.3017962,1.7525687,2.5
2.101217235,2.3249257,1.7683194,2.5
2.121114814,2.3461971,1.7827538,2.5
2.140614249,2.367023,1.796838,2.5
2.160274681,2.3880005,1.8109763,2.5
2.17970096,2.4087074,1.8248839,2.5
2.200474575,2.4308276,1.8396881,2.5
2.220656518,2.4522958,1.8540019,2.5
2.240805285,2.4737062,1.8682244,2.5
2.260410264,2.4945168,1.8819976,2.5
2.284629431,2.5201952,1.8989222,2.5
2.307772737,2.5447025,1.9150016,2.5
