Time,Position_X,Position_Y,Position_Z
2.1917e-05,2.4656625e-05,1.97253e-05,2.5
0.051008074,0.05738353,0.04590548,2.5
0.073108355,0.08224525,0.06579225,2.5
0.094254753,0.106033064,0.084817976,2.5
0.113743549,0.1279553,0.10234934,2.5
0.133353019,0.15001215,0.119985715,2.5
0.153889044,0.1731098,0.13845095,2.5
0.173996971,0.19572437,0.15652618,2.5
0.19445254,0.2187281,0.17490804,2.5
0.225692936,0.2538561,0.20296851,2.5
0.244741279,0.27527213,0.2200693,2.5
0.26391206,0.29682353,0.2372728,2.5
0.283526938,0.31887165,0.25486666,2.5
0.304629535,0.342589,0.2737851,2.5
0.324334369,0.3647323,0.29144058,2.5
0.344500246,0.38739032,0.30949858,2.5
0.3637366,0.40900072,0.32671368,2.5
0.386782408,0.43488613,0.34732357,2.5
0.413328371,0.4646966,0.371043,2.5
0.436906497,0.49116808,0.39209095,2.5
0.457035104,0.5137618,0.410044,2.5
0.476801794,0.5359448,0.42765975,2.5
0.497050566,0.55866396,0.44568956,2.5
0.524417433,0.58936137,0.4700311,2.5
0.548043611,0.6158549,0.4910201,2.5
0.567980679,0.6382055,0.5087126,2.5
0.598087456,0.67194617,0.53539515,2.5
0.617630841,0.6938412,0.55269253,2.5
0.637987667,0.7166411,0.5706897,2.5
0.658032643,0.7390853,0.58839035,2.5
0.677587948,0.76097465,0.605638,2.5
0.698006951,0.7838239,0.6236253,2.5
0.717892342,0.806069,0.64112,2.5
0.747424225,0.8390919,0.6670592,2.5
0.773799194,0.8685708,0.69018126,2.5
0.794552669,0.89175713,0.7083449,2.5
0.81396914,0.9134419,0.7253135,2.5
0.833105208,0.93480587,0.742013,2.5
0.852976855,0.95698303,0.75932854,2.5
0.872506433,0.97877,0.77631974,2.5
0.89281394,1.0014161,0.7939594,2.5
0.912293813,1.0231303,0.8108524,2.5
0.932195908,1.0453063,0.82808316,2.5
0.952385741,1.0677934,0.84553266,2.5
0.972108322,1.0897504,0.86254853,2.5
0.995695421,1.1159976,0.8828589,2.5
1.017932643,1.1407297,0.9019663,2.5
1.037740849,1.1627495,0.9189529,2.5
1.058569159,1.1858925,0.9367792,2.5
1.078253171,1.2077532,0.9535924,2.5
1.098104598,1.229789,0.97051513,2.5
1.125172179,1.2598177,0.99353373,2.5
1.145695177,1.2825722,1.0109432,2.5
1.165506011,1.3045253,1.0277121,2.5
1.185806093,1.3270086,1.0448575,2.5
1.204997659,1.348253,1.0610311,2.5
1.224897347,1.3702694,1.0777643,2.5
1.248968383,1.3968846,1.0979537,2.5
1.269696479,1.4197888,1.1152934,2.5
1.292684459,1.4451741,1.134473,2.5
1.325650914,1.4815487,1.1618836,2.5
1.349004526,1.5072947,1.1812329,2.5
1.369598556,1.5299829,1.1982476,2.5
1.392284266,1.5549588,1.2169375,2.5
1.41404322,1.5788974,1.2348108,2.5
1.435995581,1.6030318,1.25279,2.5
1.455771488,1.6247584,1.26894,2.5
1.475518388,1.646439,1.2850217,2.5
1.496131814,1.6690555,1.3017609,2.5
1.515546249,1.6903418,1.317481,2.5
1.536778579,1.7136052,1.334622,2.5
1.560081346,1.7391168,1.3533721,2.5
1.589387263,1.7711705,1.3768585,2.5
1.609794151,1.7934705,1.3931502,2.5
1.630808261,1.8164165,1.4098722,2.5
1.65020556,1.8375812,1.4252578,2.5
1.669640249,1.8587708,1.4406247,2.5
1.692564692,1.8837453,1.458688,2.5
1.711920623,1.9048147,1.4738858,2.5
1.73306116,1.9278084,1.490428,2.5
1.752396937,1.948822,1.5055053,2.5
1.772747884,1.9709214,1.5213199,2.5
1.79284785,1.99273,1.5368834,2.5
1.812619627,2.0141652,1.5521386,2.5
1.83198121,2.0351381,1.5670242,2.5
1.851727429,2.0565102,1.582151,2.5
1.87200394,2.0784376,1.5976264,2.5
1.896238197,2.1046195,1.6160449,2.5
1.923209067,2.1337252,1.6364427,2.5
1.942725407,2.1547647,1.6511359,2.5
1.962435258,2.1759937,1.6659174,2.5
1.981582149,2.1965985,1.6802208,2.5
2.001690164,2.218218,1.6951828,2.5
2.03002038,2.2486439,1.7161578,2.5
2.049680538,2.2697337,1.7306406,2.5
2.070195161,2.29172,1.7456893,2.5
2.091726442,2.3147724,1.7614121,2.5
2.111185141,2.3355844,1.7755585,2.5
