Time,Position_X,Position_Y,Position_Z
4.3563e-05,4.9008377e-05,3.92067e-05,2.5
0.052912987,0.059526496,0.047619693,2.5
0.076471961,0.086029075,0.06881873,2.5
0.103452719,0.11637964,0.0930925,2.5
0.128106022,0.14411041,0.11526705,2.5
0.149320513,0.16797154,0.13434352,2.5
0.168620202,0.1896775,0.15169346,2.5
0.1882357,0.21173704,0.1693221,2.5
0.213646377,0.24031106,0.19215012,2.5
0.233397942,0.26251906,0.20988657,2.5
0.25432481,0.28604603,0.22867033,2.5
0.277031382,0.31157064,0.24904135,2.5
0.296912669,0.33391637,0.2668682,2.5
0.316800403,0.35626638,0.28469133,2.5
0.340332218,0.38270748,0.30576712,2.5
0.359507444,0.40424988,0.3229298,2.5
0.382696005,0.4302966,0.34367025,2.5
0.40257831,0.45262542,0.36144033,2.5
0.423387404,0.47599074,0.38002494,2.5
0.454563598,0.51098794,0.40784043,2.5
0.476244756,0.5353198,0.42716354,2.5
0.496041299,0.5575317,0.44479132,2.5
0.515914844,0.5798251,0.46247175,2.5
0.53987753,0.60669863,0.48376828,2.5
0.559399237,0.62858593,0.50109947,2.5
0.579712391,0.65135485,0.51911503,2.5
0.599414297,0.6734329,0.5365701,2.5
0.619955408,0.6964451,0.5547487,2.5
0.640103006,0.71900994,0.5725586,2.5
0.660640089,0.7420043,0.5906912,2.5
0.681115198,0.7649223,0.6087469,2.5
0.701181029,0.78737515,0.6264193,2.5
0.720519705,0.8090076,0.6434298,2.5
0.74646816,0.83802307,0.6662202,2.5
0.766539847,0.8604585,0.6838215,2.5
0.786567414,0.88283676,0.7013593,2.5
0.805654924,0.90415734,0.7180505,2.5
0.826038773,0.9269176,0.73584914,2.5
0.846296242,0.9495283,0.75351024,2.5
0.870433508,0.97645783,0.7745174,2.5
0.890208602,0.9985112,0.791698,2.5
0.909397932,1.0199028,0.8083429,2.5
0.929413393,1.0422064,0.82567585,2.5
0.950202209,1.0653617,0.843647,2.5
0.969920116,1.0873148,0.8606621,2.5
0.989719568,1.1093491,0.8777173,2.5
1.018072922,1.1408856,0.90208673,2.5
1.037747399,1.1627568,0.9189584,2.5
1.059711806,1.1871617,0.93775606,2.5
1.079978493,1.2096688,0.95506465,2.5
1.099680923,1.2315384,0.9718574,2.5
1.121432562,1.2556702,0.9903574,2.5
1.144312334,1.2810394,1.0097713,2.5
1.176051849,1.3162069,1.036624,2.5
1.198315793,1.3408576,1.055404,2.5
1.218701405,1.3634157,1.0725584,2.5
1.242881222,1.3901557,1.0928534,2.5
1.262413837,1.4117433,1.1092061,2.5
1.282913024,1.4343857,1.1263268,2.5
1.302522377,1.4560329,1.1426648,2.5
1.322910158,1.478526,1.1596091,2.5
1.343394431,1.5011114,1.1765898,2.5
1.369338278,1.5296963,1.1980329,2.5
1.388349679,1.5506283,1.2136999,2.5
1.407664521,1.5718814,1.2295767,2.5
1.436769471,1.6038823,1.2534229,2.5
1.460443116,1.6298889,1.2727486,2.5
1.48010025,1.6514674,1.2887467,2.5
1.499947953,1.6732407,1.3048544,2.5
1.519366778,1.6945292,1.3205694,2.5
1.544564995,1.722132,1.3408946,2.5
1.563784632,1.7431691,1.3563458,2.5
1.588829959,1.7705611,1.3764129,2.5
1.614831422,1.7989725,1.3971636,2.5
1.638605379,1.8249259,1.4160624,2.5
1.669542264,1.8586642,1.4405475,2.5
1.690433799,1.8814248,1.4570118,2.5
1.70950626,1.9021873,1.4719927,2.5
1.729489102,1.9239244,1.487637,2.5
1.759334094,1.9563572,1.5109024,2.5
1.787657041,1.9870998,1.5328696,2.5
1.808270334,2.0094514,1.5487874,2.5
1.828328744,2.0311828,1.5642202,2.5
1.855018301,2.0600703,1.5846666,2.5
1.874383239,2.0810091,1.5994384,2.5
1.893708744,2.101888,1.6141262,2.5
1.913044229,2.1227596,1.6287675,2.5
1.940012915,2.1518416,1.649097,2.5
1.959091353,2.1723936,1.6634135,2.5
1.978423297,2.1932006,1.677865,2.5
1.9975538,2.2137723,1.6921101,2.5
2.017658646,2.2353725,1.7070205,2.5
2.038466149,2.2577064,1.722387,2.5
2.057154501,2.2777464,1.736131,2.5
2.076318406,2.2982783,1.7501682,2.5
2.095275629,2.3185697,1.763997,2.5
2.11500024,2.3396626,1.778325,2.5
2.135802714,2.3618863,1.7933686,2.5
2.155015894,2.3823915,1.8072007,2.5
2.174025847,2.4026601,1.8208275,2.5
2.198996762,2.4292552,1.8386374,2.5
2.226758515,2.4587822,1.8583163,2.5
2.24910203,2.4825156,1.8740611,2.5
2.278158454,2.5133376,1.8944101,2.5
2.301142794,2.537685,1.9104047,2.5
2.320294462,2.5579493,1.9236628,2.5
2.342397297,2.58131,1.9388852,2.5
2.371691448,2.6122274,1.9589286,2.5
2.392799692,2.6344743,1.9732773,2.5
2.41279603,2.6555247,1.9867976,2.5
2.432759512,2.6765168,2.000224,2.5
2.453895526,2.6987154,2.014361,2.5
2.473327666,2.719101,2.0272868,2.5
2.493946969,2.7407067,2.040927,2.5
2.513594957,2.7612698,2.0538518,2.5
2.533374623,2.7819467,2.0667913,2.5
2.552601502,2.8020225,2.0792994,2.5
2.572826788,2.8231153,2.0923824,2.5
2.592628189,2.843741,2.1051166,2.5
2.612782213,2.8647082,2.1180012,2.5
2.636164786,2.8890016,2.1328528,2.5
2.656582478,2.9101853,2.1457355,2.5
2.678057068,2.932436,2.1591978,2.5
2.699356453,2.9544756,2.1724625,2.5
2.725161644,2.9811366,2.1884134,2.5
2.745164943,3.0017729,2.2006884,2.5
2.765105745,3.0223174,2.2128458,2.5
2.784648347,3.0424259,2.2246838,2.5
2.803762143,3.0620677,2.236188,2.5
2.823390295,3.0822117,2.2479253,2.5
2.847032015,3.1064396,2.261959,2.5
2.87046209,3.1304119,2.275755,2.5
2.889514517,3.1498766,2.2868905,2.5
2.915905157,3.176796,2.3021913,2.5
2.938067876,3.1993644,2.3149292,2.5
2.957402569,3.2190242,2.3259583,2.5
2.976554017,3.2384706,2.3368058,2.5
2.995641153,3.2578256,2.3475404,2.5
3.015564461,3.2779994,2.3586626,2.5
3.040739564,3.3034496,2.3725965,2.5
3.060245669,3.3231368,2.3832996,2.5
3.080631283,3.3436806,2.394398,2.5
3.100194823,3.363367,2.404965,2.5
3.119536141,3.382801,2.41533,2.5
3.139835104,3.403167,2.426121,2.5
3.159364583,3.4227312,2.436418,2.5
3.179699216,3.4430704,2.4470506,2.5
3.202652818,3.465991,2.4589434,2.5
